stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
13002308F,,"Great Lumley Methodist Church",,54.837049488,-1.542746748,,,,,,
13002306G,,"Great Lumley Warrior's Arms",,54.836232022,-1.547629092,,,,,,
13002304A,,"Riding Hill",,54.837918848,-1.549338474,,,,,,
13002303A,,Sandbach,,54.840309675,-1.549451986,,,,,,
13002340A,,Coverley,,54.8426328,-1.548273831,,,,,,
13002302H,,"Back Lane End-New Road End",,54.846874531,-1.54830434,,,,,,
13002301H,,"Golf Club-Bridge",,54.850879008,-1.557121618,,,,,,
13002299G,,"Riverside Cricket Ground",,54.8518975,-1.562919965,,,,,,
13002300G,,"Lancaster Terrace",,54.851680964,-1.567703821,,,,,,
13002907G,,"Ropery Lane / St Cuthbert's RC School",,54.851632413,-1.56921511,,,,,,
13001274G,,"Shafto Terrace",,54.853881019,-1.66382965,,,,,,
13001275F,,"Craghead Front Street",,54.853344121,-1.667930482,,,,,,
13001289G,,"South Stanley St Stephen's Church",,54.862099434,-1.685789941,,,,,,
13001448F,,"Hollyhill Gardens East",,54.861663064,-1.690840844,,,,,,
13001515F,,"South Stanley 95 Holly Hill Gardens",,54.860206545,-1.694107816,,,,,,
13001447F,,"Thames Crescent",,54.860311056,-1.696365868,,,,,,
13001490H,,"Southfields-Waveney Crescent",,54.860221949,-1.70029224,,,,,,
13001489A,,"Medway Gardens-Southfields",,54.861810256,-1.70302234,,,,,,
410000028030,,"Chester Road-Council Avenue",,54.869299308,-1.492286566,,,,,,
410000022938,,"Dunlin Drive",,54.889033691,-1.549314057,,,,,,
410000027632,,"Birtley Road-Goldstar",,54.883716953,-1.550183904,,,,,,
410000027902,,"Birtley Road-Picktree Lane",,54.882921734,-1.556318459,,,,,,
410000027024,,"Bedford Avenue-Cumberland Place",,54.880402049,-1.570357982,,,,,,
410000027025,,"The Drive-Portree Close",,54.881443749,-1.567619278,,,,,,
410000027026,,"Barley Mow The Drive",,54.883461445,-1.568953776,,,,,,
410000027027,,"Barley Mow Estate Kinross Close",,54.884805593,-1.56787947,,,,,,
410000027904,,Windermere,,54.886513814,-1.563075559,,,,,,
410000022958,,"Fell Bank-Birtley Lane",,54.89639952,-1.573384221,,,,,,
410000022195,,"Birtley Lane / Harras Bank",,54.893598055,-1.574037456,,,,,,
410000022966,,"Durham Road-Harras Terrace",,54.892693282,-1.577430198,,,,,,
410000022970,,"Mount Pleasant Road-Grove View",,54.898512119,-1.573611393,,,,,,
410000022971,,"Mount Pleasant Road-Portsmead Road",,54.899033737,-1.568631643,,,,,,
410000023977,,"Teal Farm Sainsbury's",,54.894140877,-1.49517056,,,,,,
410000023956,,"Barmston Court",,54.8949859,-1.506183348,,,,,,
410000023111,,"Horsley Road",,54.898571615,-1.5106615,,,,,,
410000023099,,"Glebe Crescent-Number 29",,54.899549367,-1.512458494,,,,,,
410000023097,,"Glebe Crescent",,54.901203412,-1.512594464,,,,,,
410000023091,,"Washington Village Green",,54.902998001,-1.518685965,,,,,,
410000023094,,"Abbey Road",,54.901742486,-1.52161707,,,,,,
410000023972,,"Parkway-Cleeve Court",,54.901926303,-1.524952091,,,,,,
410000022944,,"Mount Pleasant Road",,54.898352511,-1.569122301,,,,,,
410000022945,,"Mount Pleasant Road",,54.898147622,-1.57473793,,,,,,
410000022963,,"Harras Bank",,54.892934779,-1.574527768,,,,,,
410000022200,,"Birtley Lane-School",,54.895361016,-1.57450221,,,,,,
410000022957,,"Fell Bank-Birtley Lane",,54.896454475,-1.573679894,,,,,,
410000027906,,Dunvegan,,54.887472463,-1.562270164,,,,,,
410000027907,,"Barley Mow Estate Glenluce",,54.886111731,-1.566228734,,,,,,
410000027020,,"Nairn Close",,54.884382749,-1.567743704,,,,,,
410000027021,,"Barley Mow The Drive",,54.883154813,-1.568645305,,,,,,
410000027022,,"Bedford Avenue-Suffolk Place",,54.880815722,-1.56790655,,,,,,
410000027023,,"Bedford Avenue-Cumberland Place",,54.880286276,-1.570655347,,,,,,
410000027901,,"Birtley Road-Goldstar",,54.883091984,-1.553729132,,,,,,
410000027631,,"Birtley Road-Flyover",,54.885524706,-1.550584655,,,,,,
4100023WASFS,,"Washington Galleries 'Stand F'",,54.89927377,-1.533840326,,,,,,
410000023971,,"Parkway-Cleeve Court",,54.902450413,-1.525694465,,,,,,
410000023093,,"Abbey Road",,54.902587168,-1.521607062,,,,,,
410000023090,,"Washington Village Green",,54.903459275,-1.517167752,,,,,,
410000023098,,"Glebe Crescent-Avebury Drive",,54.901904256,-1.512570409,,,,,,
410000023100,,"Glebe Crescent-Number 17",,54.899073298,-1.512511022,,,,,,
410000023110,,"Horsley Road",,54.89870427,-1.510129725,,,,,,
4100023CONAS,,"Concord Bus Station 'Stand A'",,54.913115142,-1.522854965,,,,,,
410000023068,,"Spout Lane",,54.908784117,-1.520675785,,,,,,
410000023066,,"Brindley Road",,54.906249258,-1.518226108,,,,,,
410000023082,,"Barmston Way-Burnhope Road",,54.904492803,-1.506004687,,,,,,
410000023084,,"Barmston Village Centre",,54.902669966,-1.508568925,,,,,,
410000023086,,"Westerhope Road",,54.900040762,-1.507291056,,,,,,
410000023970,,"Horsley Road-The Willows",,54.898041676,-1.504072124,,,,,,
410000023967,,"Horsley Road-South End",,54.89863945,-1.50082141,,,,,,
410000023088,,"Barmston Waskerley Road",,54.901278311,-1.50005586,,,,,,
410000023968,,"Horsley Road-South End",,54.899051459,-1.500488857,,,,,,
410000023969,,"Horsley Road-The Willows",,54.897812953,-1.503076993,,,,,,
410000023112,,"Fatfield Road-Methodist Church",,54.897940705,-1.516937474,,,,,,
410000023116,,"Oxclose Road-Fatfield Road",,54.895746946,-1.516667466,,,,,,
410000023120,,"Oxclose Road-Beech Square",,54.89488964,-1.513512616,,,,,,
410000023122,,"Brady Square",,54.894642105,-1.510054265,,,,,,
410000023121,,"Oxclose Road-Beech Square",,54.894770637,-1.512968342,,,,,,
410000023118,,"Oxclose Road-Fatfield Road",,54.895629694,-1.516559726,,,,,,
410000023957,,Parkway-Glastonbury,,54.893227406,-1.520361511,,,,,,
410000023125,,"Biddick Village Centre (NW-bound)",,54.893681509,-1.523864139,,,,,,
410000023123,,"Titchfield Road",,54.895408794,-1.526650312,,,,,,
410000023954,,"Sainsbury's Car Park",,54.901382109,-1.530603586,,,,,,
410000022749,,"Castle Road",,54.895519972,-1.539216087,,,,,,
410000022751,,"Oxclose Village Centre",,54.897330851,-1.545214169,,,,,,
410000022753,,"Raby Road",,54.89904253,-1.551198296,,,,,,
410000022737,,"Blackfell Thirlmoor",,54.903956577,-1.545950487,,,,,,
410000022735,,Thirlmoor-Emblehope,,54.905142433,-1.543457447,,,,,,
410000022927,,"Armstrong Road",,54.909241925,-1.543910193,,,,,,
410000022715,,"Parsons Industrial Estate",,54.910237147,-1.540919809,,,,,,
410000022713,,"Parsons Road Bus Link",,54.912761977,-1.540828697,,,,,,
410000022710,,"Blue House Lane-St Andrews Avenue",,54.913083647,-1.537970476,,,,,,
410000022709,,"Well Bank Road",,54.914303312,-1.534961474,,,,,,
4100023CONDS,,"Concord Bus Station 'Stand D'",,54.913307333,-1.523741824,,,,,,
410000023025,,"Coach Road Estate",,54.916928341,-1.528223145,,,,,,
410000023024,,"Coach Road Estate-Number 155",,54.917975005,-1.52931855,,,,,,
410000023023,,"Coach Road Estate",,54.919602613,-1.529595987,,,,,,
410000023018,,"Coach Road Estate-Number 82",,54.919824079,-1.526457542,,,,,,
410000023022,,"Coach Road-Heworth Road",,54.918758443,-1.52511277,,,,,,
410000022708,,"The Drive",,54.915748743,-1.534601624,,,,,,
410000022711,,"Blue House Lane-Havannah Road",,54.912987673,-1.536364913,,,,,,
410000022712,,"Parsons Road Bus Link",,54.912761565,-1.540719511,,,,,,
410000022714,,"Parsons Industrial Estate",,54.909913239,-1.54081431,,,,,,
410000022734,,Thirlmoor-Emblehope,,54.904707494,-1.543194903,,,,,,
410000022736,,"Blackfell Thirlmoor",,54.904009969,-1.545809529,,,,,,
410000022754,,"Raby Road",,54.89903268,-1.550964507,,,,,,
410000022752,,"Oxclose Village Centre",,54.897439791,-1.545509202,,,,,,
410000022750,,"Castle Road",,54.895627981,-1.539261631,,,,,,
410000023124,,"Titchfield Road",,54.895210252,-1.526434354,,,,,,
410000023126,,"Biddick Village Centre (SE-bound)",,54.893762322,-1.523847595,,,,,,
410000023958,,Parkway-Glastonbury,,54.893381459,-1.520687094,,,,,,
410000023087,,"Westerhope Road",,54.900341213,-1.508254204,,,,,,
410000023085,,"Barmston Village Centre",,54.902490751,-1.508695863,,,,,,
410000023083,,"Barmston Way-Burnhope Road",,54.904218858,-1.507146495,,,,,,
410000023067,,"Brindley Road",,54.906197504,-1.518772587,,,,,,
410000023069,,"Spout Lane",,54.909594146,-1.52099371,,,,,,
410000023021,,"Coach Road-Heworth Road",,54.91869682,-1.525441114,,,,,,
410000010150,,"Verne Road / Norham Road (W-bound)",,55.008759643,-1.47973865,,,,,,
410000010151,,"Norham Road-Tesco",,55.011634439,-1.481656075,,,,,,
410000010152,,"Norham Road North-Formica",,55.013895983,-1.483065601,,,,,,
410000010153,,"Chirton Industrial Estate",,55.01716108,-1.485916854,,,,,,
410000010154,,"Norham Road North-Balkwall Farm",,55.018731525,-1.487538941,,,,,,
410000010155,,"Norham Road / Middle Engine Lane",,55.02063711,-1.489798155,,,,,,
410000010306,,"Middle Engine Lane-New York Way",,55.01916465,-1.494414971,,,,,,
410000010307,,"Middle Engine Lane Cobalt South",,55.01632244,-1.498141466,,,,,,
410000010308,,"Middle Engine Lane-Atmel",,55.012896868,-1.502077945,,,,,,
410000010302,,"Middle Engine Lane-Bingo",,55.00893043,-1.505629498,,,,,,
410000010094,,"Battle Hill Jolly Bowman",,55.008954784,-1.509428722,,,,,,
410000010095,,"Battle Hill Drive-Bodmin Close",,55.009147686,-1.512709924,,,,,,
410000010096,,"Battle Hill Drive / Berwick Drive",,55.006620465,-1.516696196,,,,,,
410000010097,,"Coast Way Shopping Centre",,55.005384609,-1.520041196,,,,,,
410000010206,,"Battle Hill Drive-Bellingham Close",,55.005299948,-1.523653768,,,,,,
410000010208,,"Battle Hill Drive-Broomfield Avenue",,55.004292247,-1.527949438,,,,,,
410000009450,,"High Farm Kings Road North",,55.003703619,-1.533772135,,,,,,
410000009451,,"Mullen Avenue-Prospect Avenue North",,55.004486848,-1.536499031,,,,,,
410000009452,,"High Farm O'Hanlon Crescent",,55.00426064,-1.538455895,,,,,,
410000009453,,"Mullen Road / Station Road",,55.004792414,-1.546048041,,,,,,
410000009435,,"Station Road / Mullen Road",,55.004344635,-1.54645958,,,,,,
410000009436,,"Station Road-Cross Avenue",,55.002608148,-1.54588509,,,,,,
410000009437,,"Station Road / Coast Road",,55.000672918,-1.545031507,,,,,,
410000009438,,"Station Road-Dorset Avenue",,54.997677651,-1.541876555,,,,,,
410000009926,,"Station Road-Queens Crescent",,54.995833618,-1.539005857,,,,,,
410000009825,,"Station Road-North Road",,54.994036291,-1.536619417,,,,,,
410000010W06,,"Wallsend Forum Station Road",,54.991834852,-1.534316012,,,,,,
410000010W05,,"Wallsend Forum High Street West",,54.990477172,-1.536472854,,,,,,
410000009016,,"High Street West-Lilac Road",,54.989697016,-1.541654837,,,,,,
410000009017,,"Shields Road-Firtree Avenue",,54.989064505,-1.545522191,,,,,,
410000009329,,"Stotts Road-Marmion Road",,54.987091572,-1.54660713,,,,,,
410000009330,,"Stotts Road / Eastfield Avenue",,54.984723242,-1.542883457,,,,,,
410000009331,,"Fossway-Rutland Avenue",,54.983199764,-1.548822958,,,,,,
410000009949,,"Westbourne Avenue-Keebledale Avenue",,54.982152178,-1.552287923,,,,,,
410000009936,,"Westbourne Avenue School",,54.979825749,-1.550126358,,,,,,
410000015620,,"Westbourne Avenue-Blackwell Avenue",,54.976961634,-1.548377287,,,,,,
410000015622,,"Walker Shopping Centre",,54.974763912,-1.544605647,,,,,,
410000015909,,"Titan Road-TA Centre",,54.972476223,-1.543225564,,,,,,
410000015543,,"Station Road / Walker Bus Terminus",,54.970385148,-1.541562225,,,,,,
410000015541,,"Walker Road-Rochester Street",,54.968014439,-1.544400802,,,,,,
410000015539,,"Walker Road-Oliver Court",,54.965742332,-1.549612037,,,,,,
410000015537,,"Walker Road-Pottery Bank",,54.964792013,-1.552652692,,,,,,
410000015599,,"St Anthony's Road-Lancefield Avenue",,54.965425992,-1.556456676,,,,,,
410000015597,,"St Anthony's Road",,54.967729236,-1.557212306,,,,,,
410000015595,,"Birds Nest Road",,54.969030807,-1.559291125,,,,,,
410000015908,,"Monkchester Road",,54.969374785,-1.562473939,,,,,,
410000015593,,"Monkchester Road-Norbury Grove",,54.970912671,-1.562816517,,,,,,
410000015591,,"Dunstanburgh Road-Newbold Street",,54.971826858,-1.564649923,,,,,,
410000015589,,"Commercial Road / Allendale Road",,54.971428408,-1.568840732,,,,,,
410000015587,,"Commercial Road-St Peters Road",,54.971616911,-1.573884408,,,,,,
410000015585,,"St Michaels Road",,54.972137199,-1.578784068,,,,,,
410000015583,,"Dalton Street-Brock Square",,54.972942112,-1.582884197,,,,,,
410000015581,,"Dalton Street-Dalton Crescent",,54.974516313,-1.583352188,,,,,,
410000015B17,,"Conyers Road",,54.975491175,-1.581998537,,,,,,
410000015B23,,"Byker Metro 'Stand A'",,54.976369959,-1.578849155,,,,,,
410000015B14,,"Brinkburn Street",,54.976649665,-1.581783409,,,,,,
410000015B08,,"Shields Road-Headlam Street",,54.976840837,-1.582500098,,,,,,
410000015B10,,"Byker Shields Road Morrisons",,54.976278487,-1.58623986,,,,,,
410000015503,,"New Bridge Street-St Dominics",,54.974510645,-1.597693661,,,,,,
410000015501,,"Manors New Bridge Street",,54.97426795,-1.603148287,,,,,,
41000008NC57,,"Newcastle Grainger Street Yate's",,54.971197175,-1.615128729,,,,,,
41000008NC93,,"Newcastle Central Station 'Stop C'",,54.968924276,-1.618180779,,,,,,
410000014007,,"Team Valley North End",,54.941670014,-1.624323754,,,,,,
410000014008,,"Kingsway North-Second Avenue",,54.93994141,-1.623278444,,,,,,
410000014009,,"Kingsway North-Fourth Avenue",,54.937384529,-1.621741525,,,,,,
410000021033,,"Team Valley Centre Shopping Village",,54.933972295,-1.619682226,,,,,,
410000021034,,"Team Valley Centre",,54.931892509,-1.61842215,,,,,,
410000021035,,"Team Valley Gateshead College Skills Academy",,54.929281549,-1.616855146,,,,,,
410000021036,,"Kingsway South-Ninth Avenue",,54.926697576,-1.615303692,,,,,,
410000021907,,"Retail World Marquis Way",,54.924246452,-1.615982386,,,,,,
410000021908,,"Team Valley South End Bus Station",,54.923765156,-1.614395484,,,,,,
410000021039,,"Kingsway South-Ninth Avenue",,54.926906179,-1.615910258,,,,,,
410000021040,,"Team Valley Gateshead College Skills Academy",,54.929048993,-1.617200661,,,,,,
410000021041,,"Team Valley Centre Shopping Village",,54.933613584,-1.619919707,,,,,,
410000014010,,"Kingsway North-Fifth Avenue",,54.9356033,-1.621118329,,,,,,
410000014011,,"Kingsway North-Fourth Avenue",,54.937070794,-1.621994194,,,,,,
410000014012,,"Kingsway North-Second Avenue",,54.939420606,-1.62340818,,,,,,
410000014013,,"Team Valley North End",,54.941391192,-1.624797293,,,,,,
4100008NC116,,"Grainger Street-McDonalds",,54.971798298,-1.614826179,,,,,,
410000008Q02,,"Newcastle Market Street West 'Stop T'",,54.972906664,-1.612956583,,,,,,
410000015133,,"Hawks Road-Norfolk Road",,54.968288882,-1.591320347,,,,,,
410000015984,,"Saltmeadows Road-Deptford Road",,54.967364792,-1.589096108,,,,,,
410000015134,,"Saltmeadows Industrial Estate",,54.964678874,-1.584620181,,,,,,
410000015135,,"Saltmeadows Road-Business Centre",,54.963487647,-1.582622871,,,,,,
410000015335,,"Gateshead Stadium",,54.96112887,-1.581351073,,,,,,
410000015337,,"Old Fold Road",,54.958653247,-1.582688565,,,,,,
410000015339,,"Elliot Road",,54.956084295,-1.580404102,,,,,,
410000015341,,"Eastwood Gardens",,54.956220676,-1.578263377,,,,,,
410000015310,,"Pattinson Gardens",,54.956607537,-1.575807691,,,,,,
410000015939,,"Hepburn Gardens",,54.955997125,-1.573424978,,,,,,
410000015045,,"Abbotsford Road-Green Lane",,54.956285318,-1.571048387,,,,,,
410000015046,,"Abbotsford Road-Brewery Lane",,54.955323685,-1.56595251,,,,,,
410000022106,,"Beacon Lough Road-Wythburn",,54.933486304,-1.583776151,,,,,,
410000022107,,"Beacon Lough Road-Carnforth Gardens",,54.932597546,-1.586672472,,,,,,
410000021038,,"Team Valley South End",,54.923394846,-1.613806123,,,,,,
410000014937,,"Earlsway Royal Mail",,54.940363756,-1.617514706,,,,,,
410000015Q18,,"The Glasshouse",,54.967068395,-1.602672532,,,,,,
4100015GHDBS,,"Gateshead Interchange 'Stand B'",,54.962069453,-1.604642798,,,,,,
410000015317,,"Bensham Road / Coatsworth Road",,54.958260599,-1.610629918,,,,,,
410000021037,,"Team Valley South End",,54.923186134,-1.613168416,,,,,,
410000022105,,"Beacon Lough Road-Kendal Crescent",,54.933025477,-1.585669279,,,,,,
410000015942,,"Heworth Metro-Felling By-pass Layby",,54.952265495,-1.555211891,,,,,,
410000015053,,"Abbotsford Road-Eastern Court",,54.955393977,-1.568028555,,,,,,
410000015308,,"Hepburn Gardens",,54.955978715,-1.573300251,,,,,,
410000015309,,"Pattinson Gardens",,54.956490501,-1.575746461,,,,,,
410000015342,,"Eastwood Gardens",,54.956184461,-1.578185679,,,,,,
410000015340,,"Cross Row",,54.955978293,-1.580936125,,,,,,
410000015338,,"Old Fold Road",,54.958545629,-1.582752144,,,,,,
410000015336,,"Gateshead Stadium",,54.960950171,-1.581649657,,,,,,
410000015140,,"Saltmeadows Road-Business Centre",,54.963452453,-1.58284189,,,,,,
410000015141,,"Saltmeadows Industrial Estate",,54.964663276,-1.585026582,,,,,,
410000015985,,"Saltmeadows Road-Deptford Road",,54.967510149,-1.589563217,,,,,,
410000015142,,"Hawks Road-Norfolk Road",,54.968309108,-1.591991804,,,,,,
410000014112,,"Lobley Hill Chiltern Gardens",,54.942009883,-1.632625016,,,,,,
410000014113,,"Chiltern Gardens",,54.943469153,-1.6337825,,,,,,
410000014114,,"Cotswold Gardens-Malvern Gardens",,54.944175782,-1.635680583,,,,,,
410000014115,,"Cotswold Gardens-Moorfoot Gardens",,54.945027785,-1.63812381,,,,,,
410000014116,,"Lobley Hill Malvern Gardens",,54.941398809,-1.638624665,,,,,,
410000014128,,"Knightside Gardens / Whickham Highway",,54.941877849,-1.645675988,,,,,,
410000014129,,"Knightside Gardens / Woodburn Gardens",,54.943082432,-1.642746289,,,,,,
410000014130,,"Knightside Gardens / Woodside Gardens",,54.94485754,-1.641325577,,,,,,
410000014131,,"Knightside Gardens-Douglas Gardens",,54.946472542,-1.640468186,,,,,,
410000014132,,"Cypress Crescent",,54.947195386,-1.641804357,,,,,,
410000014133,,"Wilson Street",,54.948791967,-1.643851015,,,,,,
410000014140,,"Dunston Ravensworth Road Club",,54.953219636,-1.639923967,,,,,,
410000014080,,"Dunston Cross Keys",,54.955499964,-1.639185302,,,,,,
410000014081,,"Wellington Road-Barry Street",,54.955717971,-1.643024673,,,,,,
410000014082,,"Wellington Road-Dunston Road",,54.955991042,-1.647300829,,,,,,
410000014143,,"Wellington Road Allotments",,54.956209554,-1.648282682,,,,,,
410000014088,,"Wellington Road-Barry Street",,54.955818603,-1.643632773,,,,,,
410000014089,,"Wellington Road-Collingwood Terrace",,54.955899139,-1.640462175,,,,,,
410000014137,,"Dunston Cross Keys",,54.955382729,-1.639045816,,,,,,
410000014138,,"Ravensworth Road",,54.953703727,-1.639529283,,,,,,
410000014139,,"Dunston Ravensworth Road Club",,54.951989748,-1.640340909,,,,,,
410000014122,,"Wilson Street",,54.949080572,-1.644207554,,,,,,
410000014123,,"Maple Avenue",,54.946887376,-1.640964062,,,,,,
410000014124,,"Knightside Gardens-Monkridge Gardens",,54.94567389,-1.640849978,,,,,,
410000014125,,"Knightside Gardens / Woodside Gardens",,54.944229343,-1.641612158,,,,,,
410000014126,,"Knightside Gardens-Braeside",,54.942582096,-1.643734154,,,,,,
410000014127,,"Knightside Gardens / Whickham Highway",,54.941195544,-1.645900516,,,,,,
410000014117,,"Lobley Hill Malvern Gardens",,54.941821015,-1.638574052,,,,,,
410000014118,,"Moorfoot Gardens",,54.944858674,-1.63867171,,,,,,
410000014119,,"Malvern Gardens-Cotswold Gardens",,54.944307953,-1.634805189,,,,,,
410000014120,,"Chiltern Gardens",,54.943135541,-1.633410884,,,,,,
410000014121,,"Lobley Hill Chiltern Gardens",,54.941171254,-1.631664868,,,,,,
410000024445,,"Sunderland Royal Hospital / Kayll Road",,54.902263997,-1.411123377,,,,,,
410000024444,,"Pallion Road",,54.904323019,-1.413214317,,,,,,
410000024443,,"St Lukes Terrace",,54.908606737,-1.414493389,,,,,,
410000024391,,"St Lukes Cross",,54.909630609,-1.416241049,,,,,,
410000024392,,"Merle Terrace",,54.91092247,-1.41578562,,,,,,
410000024394,,"Pallion Metro",,54.912685338,-1.41610327,,,,,,
410000024395,,"Queen Alexandra Bridge South End",,54.911239773,-1.407077294,,,,,,
410000023907,,"Ferryboat Lane-Cricklewood Road",,54.918223027,-1.459299649,,,,,,
410000023804,,"Cardigan Road-Castleford Road",,54.920951199,-1.456454763,,,,,,
410000023807,,"Caithness Road",,54.923173775,-1.457111334,,,,,,
410000024984,,"Cheadle Road-Cheltenham Road",,54.923497949,-1.45525024,,,,,,
410000024241,,"Hylton Castle Shops",,54.92345402,-1.451474962,,,,,,
410000029055,,"Leechmere Road-Helvellyn Road",,54.883438301,-1.384119943,,,,,,
410000029056,,"Leechmere Road-Laurel Grove",,54.885417048,-1.388017984,,,,,,
410000029057,,"Leechmere Road-Essen Way",,54.886850886,-1.392594923,,,,,,
410000029212,,"Essen Way",,54.88828316,-1.396891601,,,,,,
410000024462,,"Barnes Park",,54.892762246,-1.401299317,,,,,,
410000024446,,"Royal Hospital Kayll Road 'Stop D'",,54.900982566,-1.410019291,,,,,,
410000024363,,"Queen Alexandra Bridge South End",,54.911161334,-1.407577585,,,,,,
410000024364,,"Pallion Metro",,54.912420777,-1.415280375,,,,,,
410000024365,,"Merle Terrace",,54.910876116,-1.41548993,,,,,,
410000024442,,"St Lukes Cross",,54.908704755,-1.414320399,,,,,,
410000024925,,"Pallion Road-Hylton Road",,54.904177439,-1.412842145,,,,,,
410000024441,,"Royal Hospital Kayll Road 'Stop F'",,54.902425289,-1.411027456,,,,,,
410000024440,,"Royal Hospital Kayll Road 'Stop C'",,54.901161905,-1.4099387,,,,,,
410000029213,,"Essen Way",,54.888316395,-1.396345482,,,,,,
410000029051,,"Leechmere Road-Laurel Grove",,54.885251377,-1.387241091,,,,,,
410000029052,,"Leechmere Road-Helvellyn Road",,54.883201984,-1.383593578,,,,,,
410000000116,,"Excelsior Academy",,54.976001778,-1.691275072,,,,,,
410000013527,,"Denton Road / Swinley Gardens",,54.977906144,-1.692839564,,,,,,
410000014580,,"Whickham View-Thorntree Drive",,54.978844987,-1.68745772,,,,,,
410000014578,,"Whickham View / Muscott Grove",,54.976916175,-1.685222927,,,,,,
410000014576,,"Whickham View-Fergusons Lane",,54.975591338,-1.683733491,,,,,,
410000014536,,"Ferguson's Lane-Brambles Dykes",,54.974901776,-1.677786712,,,,,,
410000014534,,"Ferguson's Lane-Church",,54.974713369,-1.67452312,,,,,,
410000014533,,"Benwell Village Pease Avenue",,54.975739255,-1.671718334,,,,,,
410000014531,,"Benwell Village Pease Avenue",,54.977109092,-1.669847982,,,,,,
410000014520,,"West Road-Roman Fort",,54.977580633,-1.66482894,,,,,,
410000014518,,"West Road Police Station",,54.976786856,-1.660507893,,,,,,
410000014516,,"West Road-Shipley Avenue",,54.976109744,-1.65618602,,,,,,
410000014512,,"West Road-The Plaza",,54.975314141,-1.651334143,,,,,,
410000014506,,"Newcastle General Hospital",,54.974161243,-1.64420474,,,,,,
410000014504,,"Westgate Road-Gloucester Road",,54.973317265,-1.63835396,,,,,,
410000014502,,"Westgate Road-Elswick Street",,54.972320716,-1.632661032,,,,,,
410000014500,,"Westgate Road Big Lamp",,54.971854718,-1.630118994,,,,,,
410000014710,,"Foot of Stanhope Street",,54.975573405,-1.62958491,,,,,,
410000014711,,"Foot of Stanhope Street",,54.975474606,-1.629601441,,,,,,
410000014713,,"Stanhope Street-Avison Street",,54.975498647,-1.63160094,,,,,,
410000014715,,"Stanhope Street-Baxterwood Court",,54.975534411,-1.634522082,,,,,,
410000014717,,"Stanhope Street-Stanton Street",,54.975678171,-1.63752037,,,,,,
410000014719,,"Stanhope Street-Brighton Grove",,54.975491125,-1.641115299,,,,,,
410000014720,,"Arthur's Hill-Brighton Grove",,54.974326162,-1.642219244,,,,,,
410000014509,,"Newcastle General Hospital 'Stop B'",,54.974014357,-1.644279618,,,,,,
410000014511,,"Newcastle General Hospital",,54.974090359,-1.644549056,,,,,,
410000014513,,"West Road-The Plaza",,54.975435245,-1.652832882,,,,,,
410000014517,,"West Road-Colston Street",,54.9762677,-1.658028197,,,,,,
410000014519,,"West Road Police Station",,54.976862484,-1.661850862,,,,,,
410000014521,,"West Road / Pendower School",,54.97800915,-1.667075196,,,,,,
410000014530,,"Benwell Village Pease Avenue",,54.976569717,-1.669774287,,,,,,
410000014532,,"Benwell Village",,54.975336651,-1.67237777,,,,,,
410000014535,,"Ferguson's Lane-Church",,54.974641815,-1.674648678,,,,,,
410000014537,,"Ferguson's Lane-Gibside Gardens",,54.974858415,-1.678380715,,,,,,
410000014538,,"Ferguson's Lane",,54.97509271,-1.682050162,,,,,,
410000014581,,"Whickham View / Muscott Grove",,54.977313377,-1.68592288,,,,,,
410000008164,,"Whickham View-Greenside Crescent",,54.979503452,-1.688421318,,,,,,
410000013526,,"Denton Road-Dorset Road",,54.977259226,-1.692875744,,,,,,
410000014510,,"Westgate Walk-In Centre",,54.974646278,-1.647215593,,,,,,
410000014508,,"Newcastle General Hospital 'Stop C'",,54.974271128,-1.644906774,,,,,,
410000014721,,"Arthur's Hill-Brighton Grove",,54.975009054,-1.642197555,,,,,,
410000014718,,"Stanhope Street-Brighton Grove",,54.975589649,-1.641005061,,,,,,
410000014716,,"Stanhope Street-Beaconsfield Street",,54.975755363,-1.636285465,,,,,,
410000014714,,"Stanhope Street-Clarewood Court",,54.975640553,-1.633958695,,,,,,
410000014712,,"Stanhope Street-Moor House",,54.975595221,-1.63085016,,,,,,
410000002038,,"Wideopen Traveller's Rest",,55.047799708,-1.625084617,,,,,,
410000002039,,"Stalks Road",,55.04805818,-1.627320304,,,,,,
410000002040,,"Brunswick Village Darrell Street",,55.047659106,-1.635008593,,,,,,
410000002041,,"Sandy Lane-Grey Street",,55.047812031,-1.638074789,,,,,,
410000002902,,"Brunswick Village",,55.048054323,-1.64099935,,,,,,
410000002042,,"Sandy Lane-West End",,55.047941348,-1.648481534,,,,,,
410000002043,,"Sandy Lane-Mill Hill Farm",,55.048390179,-1.660998534,,,,,,
410000002030,,"Coach Lane-Dinnington Road",,55.041315779,-1.666676004,,,,,,
410000002031,,"Coach Lane-Havannah Works",,55.041330237,-1.662137847,,,,,,
410000002032,,"Coach Lane-Woodlands",,55.041545247,-1.655485431,,,,,,
410000002033,,"Coach Lane-Morley Hill Farm",,55.041497148,-1.65121381,,,,,,
410000002937,,"Havannah Park",,55.041576087,-1.644327781,,,,,,
410000002034,,"Hazlerigg Coach Lane / Lola Street",,55.041632803,-1.642214727,,,,,,
410000002035,,"Coach Lane-Ryall Avenue",,55.041623711,-1.639132047,,,,,,
410000002036,,"Coach Lane-School",,55.0415964,-1.632998072,,,,,,
